Order_ID,Customer_ID,Sales_Date,Sales_Amount,Product_Category
ORD08524,C0322,2024-07-06,66358,Electronics
ORD08525,C0160,2024-12-29,43267,Office Supplies
ORD08526,C0250,2025-02-03,79578,Office Supplies
ORD08527,C0300,2025-07-01,66471,Furniture
ORD08528,C0035,2024-04-17,38382,Office Supplies
ORD08529,C0304,2024-09-12,27512,Office Supplies
ORD08530,C0114,2025-02-11,28462,Office Supplies
ORD08531,C0290,2025-03-17,4951,Electronics
ORD08532,C0160,2024-10-05,65569,Electronics
ORD08533,C0187,2025-12-02,76738,Office Supplies
ORD08534,C0352,2025-04-14,65974,Office Supplies
ORD08535,C0424,2024-03-18,76416,Furniture
ORD08536,C0475,2025-10-06,36815,Furniture
ORD08537,C0319,2025-01-07,52463,Electronics
ORD08538,C0135,2024-02-09,60548,Furniture
ORD08539,C0419,2024-11-12,12040,Office Supplies
ORD08540,C0145,2024-04-15,19664,Furniture
ORD08541,C0130,2024-01-30,43677,Electronics
ORD08542,C0494,2025-01-05,18723,Office Supplies
ORD08543,C0114,2024-06-27,18679,Furniture
ORD08544,C0208,2025-08-24,64661,Electronics
ORD08545,C0357,2025-11-04,8732,Furniture
ORD08546,C0403,2025-04-10,24667,Electronics
ORD08547,C0262,2025-03-17,37571,Furniture
ORD08548,C0418,2025-11-26,29992,Electronics
ORD08549,C0337,2025-03-21,13092,Furniture
ORD08550,C0317,2024-03-19,62432,Furniture
ORD08551,C0294,2025-08-01,30100,Office Supplies
ORD08552,C0363,2025-09-16,37430,Furniture
ORD08553,C0330,2024-06-15,22772,Furniture
ORD08554,C0364,2025-08-30,14116,Office Supplies
ORD08555,C0411,2024-01-12,47432,Furniture
ORD08556,C0403,2024-09-27,65406,Electronics
ORD08557,C0029,2025-12-25,55526,Office Supplies
ORD08558,C0271,2025-05-11,32008,Office Supplies
ORD08559,C0003,2025-10-02,19419,Office Supplies
ORD08560,C0214,2025-10-30,17937,Electronics
ORD08561,C0418,2024-12-19,54541,Office Supplies
ORD08562,C0127,2024-08-26,52249,Furniture
ORD08563,C0025,2025-08-15,60304,Furniture
ORD08564,C0076,2025-07-10,22101,Furniture
ORD08565,C0044,2025-11-07,21873,Office Supplies
ORD08566,C0407,2025-07-25,73052,Electronics
ORD08567,C0474,2025-02-24,33075,Electronics
ORD08568,C0011,2025-08-04,54206,Office Supplies
ORD08569,C0234,2024-06-25,50000,Furniture
ORD08570,C0024,2025-03-26,65602,Office Supplies
ORD08571,C0130,2025-07-05,70460,Office Supplies
ORD08572,C0387,2024-03-16,55455,Office Supplies
ORD08573,C0078,2024-01-11,37554,Electronics
ORD08574,C0084,2025-06-15,13014,Electronics
ORD08575,C0237,2025-05-11,29564,Electronics
ORD08576,C0388,2025-04-11,61795,Furniture
ORD08577,C0348,2024-06-21,64099,Office Supplies
ORD08578,C0310,2025-10-18,35716,Electronics
ORD08579,C0245,2025-07-11,74198,Furniture
ORD08580,C0082,2024-10-03,19162,Furniture
ORD08581,C0179,2025-05-28,11599,Furniture
ORD08582,C0013,2025-12-11,51111,Furniture
ORD08583,C0427,2024-02-28,44453,Office Supplies
ORD08584,C0005,2025-08-08,49463,Electronics
ORD08585,C0056,2025-03-13,40028,Furniture
ORD08586,C0025,2025-01-17,35541,Office Supplies
ORD08587,C0406,2025-07-22,62105,Furniture
ORD08588,C0098,2025-12-19,36442,Electronics
ORD08589,C0248,2025-10-22,29349,Electronics
ORD08590,C0276,2025-10-12,39825,Furniture
ORD08591,C0193,2025-07-10,68045,Office Supplies
ORD08592,C0294,2024-08-28,19817,Electronics
ORD08593,C0432,2025-06-21,9550,Office Supplies
ORD08594,C0466,2025-05-06,12419,Electronics
ORD08595,C0281,2024-07-10,19746,Office Supplies
ORD08596,C0062,2025-08-02,36116,Electronics
ORD08597,C0110,2024-07-26,34667,Office Supplies
ORD08598,C0358,2025-05-06,60961,Furniture
ORD08599,C0327,2025-10-09,33487,Electronics
ORD08600,C0197,2025-03-29,72122,Electronics
ORD08601,C0183,2025-06-10,73210,Furniture
ORD08602,C0175,2024-10-07,77173,Electronics
ORD08603,C0345,2025-07-11,54758,Furniture
ORD08604,C0325,2025-06-21,13366,Electronics
ORD08605,C0258,2025-11-22,19449,Electronics
ORD08606,C0354,2025-12-07,14710,Office Supplies
ORD08607,C0373,2024-04-11,54400,Office Supplies
ORD08608,C0256,2025-12-29,53092,Office Supplies
ORD08609,C0144,2025-04-07,42342,Office Supplies
ORD08610,C0267,2024-09-12,32923,Furniture
ORD08611,C0194,2025-01-23,33273,Office Supplies
ORD08612,C0265,2025-11-18,22807,Office Supplies
ORD08613,C0085,2024-07-04,59530,Electronics
ORD08614,C0205,2025-11-25,77082,Furniture
ORD08615,C0256,2025-04-11,64664,Electronics
ORD08616,C0017,2025-06-29,41928,Electronics
ORD08617,C0297,2025-06-01,42050,Electronics
ORD08618,C0231,2025-03-24,6110,Office Supplies
ORD08619,C0072,2024-08-05,57683,Office Supplies
ORD08620,C0046,2025-11-19,8005,Office Supplies
ORD08621,C0341,2024-09-22,56411,Electronics
ORD08622,C0199,2025-11-14,33039,Electronics
ORD08623,C0381,2024-01-20,12506,Furniture
ORD08624,C0417,2024-11-02,50234,Electronics
ORD08625,C0067,2024-03-15,34549,Office Supplies
ORD08626,C0301,2024-04-03,24032,Office Supplies
ORD08627,C0094,2025-07-03,55359,Office Supplies
ORD08628,C0229,2024-07-12,14618,Office Supplies
ORD08629,C0303,2024-09-23,16816,Office Supplies
ORD08630,C0336,2025-08-13,34547,Office Supplies
ORD08631,C0491,2024-06-01,55435,Office Supplies
ORD08632,C0345,2024-11-22,14581,Electronics
ORD08633,C0273,2024-12-05,67051,Electronics
ORD08634,C0431,2024-06-30,1823,Electronics
ORD08635,C0333,2024-08-05,13078,Furniture
ORD08636,C0324,2025-10-23,22810,Electronics
ORD08637,C0342,2025-12-19,72555,Electronics
ORD08638,C0292,2025-02-24,10154,Electronics
ORD08639,C0159,2025-09-18,21230,Electronics
ORD08640,C0488,2024-04-24,73005,Office Supplies
ORD08641,C0417,2024-10-31,31331,Furniture
ORD08642,C0376,2025-08-31,63205,Electronics
ORD08643,C0007,2025-09-27,69253,Electronics
ORD08644,C0210,2024-11-23,62714,Electronics
ORD08645,C0248,2024-07-12,69117,Electronics
ORD08646,C0053,2025-03-02,45341,Office Supplies
ORD08647,C0158,2025-01-05,55851,Electronics
ORD08648,C0094,2025-11-30,33847,Furniture
ORD08649,C0148,2024-01-08,48113,Electronics
ORD08650,C0222,2024-01-01,53397,Furniture
ORD08651,C0217,2025-06-02,14139,Furniture
ORD08652,C0134,2025-10-02,2092,Office Supplies
ORD08653,C0267,2025-01-08,21663,Electronics
ORD08654,C0231,2025-12-21,62925,Electronics
ORD08655,C0325,2025-08-02,58233,Electronics
ORD08656,C0476,2024-06-01,76801,Electronics
ORD08657,C0117,2025-11-24,38113,Office Supplies
ORD08658,C0404,2025-02-26,63998,Electronics
ORD08659,C0277,2024-11-04,36672,Furniture
ORD08660,C0039,2025-11-04,58687,Electronics
ORD08661,C0072,2025-04-08,40011,Electronics
ORD08662,C0013,2025-11-05,59196,Furniture
ORD08663,C0372,2025-11-18,51330,Furniture
ORD08664,C0435,2025-10-31,34043,Office Supplies
ORD08665,C0003,2024-01-14,14045,Office Supplies
ORD08666,C0266,2024-11-03,61845,Office Supplies
ORD08667,C0447,2025-10-24,56905,Furniture
ORD08668,C0300,2025-09-04,48929,Electronics
ORD08669,C0177,2025-08-08,50251,Electronics
ORD08670,C0228,2024-03-30,20104,Furniture
ORD08671,C0463,2024-02-24,73091,Furniture
ORD08672,C0344,2025-05-01,51150,Furniture
ORD08673,C0359,2024-06-07,4794,Office Supplies
ORD08674,C0178,2025-01-25,23823,Electronics
ORD08675,C0352,2024-10-31,60518,Electronics
ORD08676,C0273,2024-03-01,25576,Office Supplies
ORD08677,C0402,2025-06-12,70186,Electronics
ORD08678,C0413,2025-10-05,39129,Office Supplies
ORD08679,C0431,2024-09-02,60805,Electronics
ORD08680,C0031,2024-10-20,42552,Office Supplies
ORD08681,C0268,2024-07-10,50786,Electronics
ORD08682,C0303,2025-02-15,5692,Electronics
ORD08683,C0373,2025-04-10,42338,Electronics
ORD08684,C0236,2025-12-09,76751,Furniture
ORD08685,C0173,2024-05-28,22093,Electronics
ORD08686,C0234,2025-06-02,2169,Furniture
ORD08687,C0210,2025-05-20,59181,Furniture
ORD08688,C0436,2025-05-27,10208,Office Supplies
ORD08689,C0297,2024-07-23,2483,Office Supplies
ORD08690,C0321,2024-03-09,53274,Electronics
ORD08691,C0354,2025-11-16,57466,Office Supplies
ORD08692,C0489,2024-10-05,17436,Furniture
ORD08693,C0451,2024-09-04,28767,Furniture
ORD08694,C0042,2025-07-14,77855,Electronics
ORD08695,C0500,2024-08-31,42510,Furniture
ORD08696,C0460,2025-09-02,58085,Furniture
ORD08697,C0235,2024-06-15,61997,Electronics
ORD08698,C0282,2025-05-19,73372,Electronics
ORD08699,C0337,2025-05-31,34504,Office Supplies
ORD08700,C0059,2024-11-07,61812,Furniture
ORD08701,C0095,2025-11-21,32089,Office Supplies
ORD08702,C0019,2024-06-10,52514,Furniture
ORD08703,C0030,2025-08-31,38933,Furniture
ORD08704,C0036,2025-07-24,56814,Furniture
ORD08705,C0348,2025-05-10,12492,Office Supplies
ORD08706,C0209,2024-10-12,10521,Office Supplies
ORD08707,C0064,2024-09-26,56046,Electronics
ORD08708,C0131,2025-11-08,76503,Office Supplies
ORD08709,C0045,2024-06-03,77811,Office Supplies
ORD08710,C0466,2024-08-15,57257,Electronics
ORD08711,C0395,2024-05-28,20284,Office Supplies
ORD08712,C0016,2025-11-08,22930,Office Supplies
ORD08713,C0230,2025-09-07,67929,Electronics
ORD08714,C0402,2024-03-15,28850,Furniture
ORD08715,C0249,2024-06-03,6549,Office Supplies
ORD08716,C0223,2025-05-16,33042,Office Supplies
ORD08717,C0372,2025-03-08,51767,Furniture
ORD08718,C0177,2024-03-10,57504,Furniture
ORD08719,C0108,2025-03-30,51845,Furniture
ORD08720,C0013,2024-09-05,23686,Furniture
ORD08721,C0155,2025-09-27,79049,Electronics
ORD08722,C0153,2024-08-25,72370,Electronics
ORD08723,C0316,2025-03-29,42844,Electronics
ORD08724,C0176,2024-08-12,2822,Office Supplies
ORD08725,C0474,2025-10-02,26167,Electronics
ORD08726,C0423,2025-01-19,5847,Electronics
ORD08727,C0151,2025-03-15,65199,Electronics
ORD08728,C0180,2024-03-18,11861,Office Supplies
ORD08729,C0277,2025-11-23,74526,Office Supplies
ORD08730,C0285,2025-12-26,25119,Furniture
ORD08731,C0027,2024-09-03,21865,Office Supplies
ORD08732,C0427,2024-06-22,39884,Office Supplies
ORD08733,C0259,2025-09-18,9436,Electronics
ORD08734,C0193,2024-02-09,41070,Electronics
ORD08735,C0230,2024-10-01,46130,Furniture
ORD08736,C0230,2025-10-22,52782,Furniture
ORD08737,C0398,2024-09-10,75672,Furniture
ORD08738,C0010,2025-07-02,12156,Office Supplies
ORD08739,C0494,2024-05-13,66115,Furniture
ORD08740,C0260,2024-10-07,69287,Electronics
ORD08741,C0251,2025-03-27,49351,Office Supplies
ORD08742,C0156,2025-04-07,25377,Electronics
ORD08743,C0238,2025-11-17,7839,Electronics
ORD08744,C0494,2025-08-28,20770,Furniture
ORD08745,C0335,2025-01-19,61727,Furniture
ORD08746,C0314,2024-11-18,64451,Office Supplies
ORD08747,C0323,2025-01-27,27942,Electronics
ORD08748,C0243,2024-05-02,10355,Office Supplies
ORD08749,C0103,2024-11-22,16503,Furniture
ORD08750,C0016,2025-07-19,60739,Electronics
ORD08751,C0214,2024-11-16,7928,Office Supplies
ORD08752,C0413,2024-04-22,62309,Electronics
ORD08753,C0105,2025-11-27,58595,Furniture
ORD08754,C0035,2024-08-10,43880,Electronics
ORD08755,C0148,2024-06-05,73228,Electronics
ORD08756,C0220,2025-08-17,37066,Furniture
ORD08757,C0124,2025-12-19,72284,Furniture
ORD08758,C0162,2024-12-17,39991,Electronics
ORD08759,C0326,2025-10-10,61875,Electronics
ORD08760,C0143,2024-10-05,58399,Furniture
ORD08761,C0389,2024-07-26,73697,Furniture
ORD08762,C0323,2025-10-25,77367,Office Supplies
ORD08763,C0381,2024-05-16,5420,Electronics
ORD08764,C0145,2025-06-14,20419,Office Supplies
ORD08765,C0086,2024-07-22,64335,Office Supplies
ORD08766,C0426,2024-07-03,49125,Office Supplies
ORD08767,C0294,2025-11-21,79709,Furniture
ORD08768,C0274,2025-02-24,43165,Electronics
ORD08769,C0195,2025-03-03,4349,Electronics
ORD08770,C0438,2024-03-28,53693,Furniture
ORD08771,C0173,2025-06-22,53269,Furniture
ORD08772,C0049,2024-03-24,46385,Electronics
ORD08773,C0122,2024-11-27,48735,Furniture
ORD08774,C0283,2024-04-15,72281,Office Supplies
ORD08775,C0029,2025-11-20,7717,Furniture
ORD08776,C0205,2025-11-01,4897,Furniture
ORD08777,C0217,2025-12-01,64381,Furniture
ORD08778,C0338,2024-07-09,14756,Electronics
ORD08779,C0494,2025-03-22,3321,Electronics
ORD08780,C0276,2024-10-06,29026,Office Supplies
ORD08781,C0018,2024-01-25,56712,Electronics
ORD08782,C0369,2025-09-15,79985,Electronics
ORD08783,C0253,2025-06-26,19080,Electronics
ORD08784,C0217,2025-08-22,15950,Electronics
ORD08785,C0309,2025-11-26,66468,Office Supplies
ORD08786,C0270,2025-04-08,23136,Electronics
ORD08787,C0296,2024-04-11,51253,Electronics
ORD08788,C0343,2024-01-07,15433,Furniture
ORD08789,C0170,2024-04-03,55918,Office Supplies
ORD08790,C0022,2024-02-01,36363,Furniture
ORD08791,C0095,2024-04-14,43812,Electronics
ORD08792,C0170,2025-04-28,5180,Electronics
ORD08793,C0314,2024-07-31,44297,Office Supplies
ORD08794,C0231,2024-03-23,64544,Electronics
ORD08795,C0461,2024-07-09,2296,Electronics
ORD08796,C0339,2024-12-25,43939,Office Supplies
ORD08797,C0187,2024-01-15,15234,Office Supplies
ORD08798,C0279,2025-04-06,70336,Office Supplies
ORD08799,C0007,2024-02-28,43576,Electronics
ORD08800,C0302,2025-09-12,35538,Electronics
ORD08801,C0116,2024-05-14,47567,Furniture
ORD08802,C0340,2024-09-28,27474,Office Supplies
ORD08803,C0101,2024-09-20,23429,Office Supplies
ORD08804,C0397,2024-08-03,23823,Office Supplies
ORD08805,C0401,2024-03-26,23683,Office Supplies
ORD08806,C0155,2024-07-22,1952,Electronics
ORD08807,C0170,2025-06-11,27584,Electronics
ORD08808,C0355,2024-01-17,29579,Furniture
ORD08809,C0323,2024-03-15,32311,Electronics
ORD08810,C0072,2025-05-18,56384,Office Supplies
ORD08811,C0297,2024-01-16,34457,Office Supplies
ORD08812,C0345,2025-12-15,64377,Office Supplies
ORD08813,C0135,2024-11-01,66076,Office Supplies
ORD08814,C0445,2024-08-23,2567,Office Supplies
ORD08815,C0325,2025-06-09,14359,Electronics
ORD08816,C0430,2024-02-01,59312,Office Supplies
ORD08817,C0370,2025-07-23,2748,Office Supplies
ORD08818,C0428,2025-07-25,64965,Furniture
ORD08819,C0423,2025-01-24,63978,Office Supplies
ORD08820,C0157,2024-12-13,28012,Electronics
ORD08821,C0149,2025-10-15,26058,Office Supplies
ORD08822,C0125,2024-12-25,61290,Office Supplies
ORD08823,C0153,2024-08-12,60714,Electronics
ORD08824,C0400,2024-03-12,10640,Office Supplies
ORD08825,C0390,2025-11-30,7015,Electronics
ORD08826,C0102,2025-02-12,11945,Electronics
ORD08827,C0201,2024-08-05,64020,Office Supplies
ORD08828,C0168,2024-01-25,56257,Electronics
ORD08829,C0161,2024-03-02,29926,Electronics
ORD08830,C0491,2025-01-18,13781,Electronics
ORD08831,C0203,2024-08-29,63728,Office Supplies
ORD08832,C0387,2024-10-21,47383,Office Supplies
ORD08833,C0471,2025-04-06,31798,Furniture
ORD08834,C0416,2024-06-21,47031,Electronics
ORD08835,C0007,2024-09-07,36047,Office Supplies
ORD08836,C0333,2024-05-08,57751,Electronics
ORD08837,C0087,2025-03-27,31969,Electronics
ORD08838,C0474,2024-05-11,53619,Office Supplies
ORD08839,C0312,2024-05-13,60020,Electronics
ORD08840,C0326,2025-06-13,61815,Electronics
ORD08841,C0067,2024-07-07,40639,Office Supplies
ORD08842,C0008,2024-01-17,77998,Office Supplies
ORD08843,C0251,2024-12-04,11655,Electronics
ORD08844,C0002,2024-07-09,75521,Electronics
ORD08845,C0310,2025-10-07,35667,Electronics
ORD08846,C0295,2025-08-12,55114,Furniture
ORD08847,C0215,2025-04-24,74085,Office Supplies
ORD08848,C0471,2025-01-01,50785,Furniture
ORD08849,C0460,2024-12-29,69673,Office Supplies
ORD08850,C0047,2025-03-28,9395,Electronics
ORD08851,C0449,2024-02-08,30125,Electronics
ORD08852,C0458,2025-08-30,20014,Office Supplies
ORD08853,C0150,2024-11-01,23768,Office Supplies
ORD08854,C0086,2024-04-19,28789,Office Supplies
ORD08855,C0150,2024-07-27,29516,Electronics
ORD08856,C0048,2024-09-05,31189,Electronics
ORD08857,C0453,2024-03-03,7594,Furniture
ORD08858,C0375,2024-06-18,44365,Furniture
ORD08859,C0001,2024-07-13,4786,Electronics
ORD08860,C0306,2024-07-22,1228,Office Supplies
ORD08861,C0174,2025-05-30,65273,Office Supplies
ORD08862,C0094,2024-01-28,23255,Electronics
ORD08863,C0395,2025-04-08,47602,Electronics
ORD08864,C0026,2024-01-21,23574,Furniture
ORD08865,C0183,2025-02-06,78856,Electronics
ORD08866,C0043,2025-06-07,57661,Electronics
ORD08867,C0223,2025-12-24,22247,Electronics
ORD08868,C0418,2025-10-15,16344,Furniture
ORD08869,C0124,2025-06-23,63896,Furniture
ORD08870,C0155,2024-08-24,65676,Electronics
ORD08871,C0004,2024-12-24,30880,Furniture
ORD08872,C0316,2025-03-05,18313,Furniture
ORD08873,C0212,2024-08-29,2877,Electronics
ORD08874,C0377,2025-08-23,65245,Furniture
ORD08875,C0392,2024-08-22,25441,Furniture
ORD08876,C0071,2025-04-13,33005,Office Supplies
ORD08877,C0226,2025-01-30,64672,Furniture
ORD08878,C0282,2025-07-15,12622,Electronics
ORD08879,C0486,2025-08-15,13401,Furniture
ORD08880,C0075,2024-01-09,31277,Furniture
ORD08881,C0186,2025-02-06,41643,Electronics
ORD08882,C0408,2024-11-12,33533,Electronics
ORD08883,C0429,2024-10-31,4803,Electronics
ORD08884,C0121,2025-08-26,70218,Office Supplies
ORD08885,C0242,2025-12-16,74534,Furniture
ORD08886,C0083,2025-09-18,49225,Electronics
ORD08887,C0364,2024-07-25,61549,Electronics
ORD08888,C0264,2025-08-23,34500,Electronics
ORD08889,C0275,2024-10-15,2558,Office Supplies
ORD08890,C0358,2025-10-04,70868,Office Supplies
ORD08891,C0188,2025-02-25,30064,Office Supplies
ORD08892,C0005,2024-07-06,72445,Furniture
ORD08893,C0077,2024-03-11,20919,Electronics
ORD08894,C0026,2024-10-20,12881,Furniture
ORD08895,C0137,2025-07-21,48141,Office Supplies
ORD08896,C0048,2025-01-11,47131,Office Supplies
ORD08897,C0439,2025-02-19,35298,Office Supplies
ORD08898,C0471,2025-05-03,5137,Electronics
ORD08899,C0446,2024-05-18,16868,Office Supplies
ORD08900,C0238,2024-01-16,32321,Office Supplies
ORD08901,C0188,2024-02-11,72835,Office Supplies
ORD08902,C0281,2025-06-13,37629,Electronics
ORD08903,C0405,2024-08-25,48544,Office Supplies
ORD08904,C0136,2024-01-09,18720,Office Supplies
ORD08905,C0410,2024-03-11,54978,Office Supplies
ORD08906,C0277,2025-12-11,6924,Furniture
ORD08907,C0283,2024-03-12,30818,Furniture
ORD08908,C0322,2025-02-02,27743,Office Supplies
ORD08909,C0365,2025-01-28,20178,Electronics
ORD08910,C0139,2025-12-02,38636,Furniture
ORD08911,C0395,2024-07-07,57206,Furniture
ORD08912,C0187,2025-02-25,16944,Furniture
ORD08913,C0341,2025-05-17,60068,Electronics
ORD08914,C0420,2024-08-22,45303,Office Supplies
ORD08915,C0177,2024-03-27,63884,Electronics
ORD08916,C0237,2024-10-14,73019,Furniture
ORD08917,C0234,2025-09-01,25336,Furniture
ORD08918,C0022,2024-12-27,76899,Office Supplies
ORD08919,C0136,2024-10-11,50528,Electronics
ORD08920,C0231,2024-08-17,42334,Electronics
ORD08921,C0206,2024-02-27,55916,Office Supplies
ORD08922,C0257,2024-10-20,39098,Furniture
ORD08923,C0376,2025-11-28,1354,Furniture
ORD08924,C0371,2025-12-13,65133,Furniture
ORD08925,C0003,2025-09-15,9313,Office Supplies
ORD08926,C0081,2025-01-29,4919,Electronics
ORD08927,C0326,2025-06-03,60665,Office Supplies
ORD08928,C0028,2024-01-24,59653,Electronics
ORD08929,C0056,2024-01-27,57223,Furniture
ORD08930,C0261,2024-02-24,19980,Electronics
ORD08931,C0075,2024-12-31,67629,Furniture
ORD08932,C0289,2025-09-28,67833,Electronics
ORD08933,C0032,2025-07-09,71190,Electronics
ORD08934,C0146,2025-06-21,40417,Office Supplies
ORD08935,C0326,2025-09-10,41741,Furniture
ORD08936,C0352,2024-12-02,35359,Electronics
ORD08937,C0359,2024-03-10,24631,Furniture
ORD08938,C0367,2024-06-27,19934,Office Supplies
ORD08939,C0211,2024-03-01,56639,Office Supplies
ORD08940,C0043,2024-09-12,73910,Electronics
ORD08941,C0402,2024-05-02,63128,Office Supplies
ORD08942,C0082,2025-10-01,42007,Electronics
ORD08943,C0353,2024-03-20,74190,Furniture
ORD08944,C0221,2025-03-30,68781,Electronics
ORD08945,C0109,2025-11-06,77094,Furniture
ORD08946,C0248,2024-11-26,57358,Office Supplies
ORD08947,C0233,2025-02-25,49609,Office Supplies
ORD08948,C0149,2025-12-02,73957,Furniture
ORD08949,C0115,2025-04-05,74009,Furniture
ORD08950,C0422,2025-10-18,70388,Furniture
ORD08951,C0172,2025-08-26,59281,Electronics
ORD08952,C0457,2024-03-23,69380,Office Supplies
ORD08953,C0464,2025-05-07,18162,Furniture
ORD08954,C0367,2025-06-15,15910,Office Supplies
ORD08955,C0375,2025-03-30,3370,Furniture
ORD08956,C0102,2024-08-10,63692,Office Supplies
ORD08957,C0276,2025-04-11,35303,Furniture
ORD08958,C0079,2025-12-26,54970,Furniture
ORD08959,C0370,2024-08-04,22507,Furniture
ORD08960,C0383,2025-06-15,15346,Electronics
ORD08961,C0214,2024-03-08,45137,Office Supplies
ORD08962,C0375,2025-09-22,30123,Furniture
ORD08963,C0158,2024-02-18,64326,Office Supplies
ORD08964,C0201,2024-05-16,7020,Office Supplies
ORD08965,C0500,2025-10-07,24083,Office Supplies
ORD08966,C0276,2024-06-07,4785,Furniture
ORD08967,C0158,2025-10-06,77971,Furniture
ORD08968,C0364,2025-09-23,54564,Electronics
ORD08969,C0380,2024-10-12,12678,Office Supplies
ORD08970,C0126,2024-05-26,37660,Furniture
ORD08971,C0308,2024-04-21,17908,Electronics
ORD08972,C0347,2024-03-15,38429,Office Supplies
ORD08973,C0350,2024-03-26,36333,Electronics
ORD08974,C0042,2024-12-25,69237,Electronics
ORD08975,C0176,2024-09-18,45807,Office Supplies
ORD08976,C0399,2025-12-02,16361,Furniture
ORD08977,C0113,2024-11-09,29546,Office Supplies
ORD08978,C0478,2024-05-31,46260,Electronics
ORD08979,C0029,2025-06-23,51104,Office Supplies
ORD08980,C0310,2025-08-25,17639,Electronics
ORD08981,C0179,2024-03-11,8858,Electronics
ORD08982,C0129,2025-12-10,10814,Furniture
ORD08983,C0304,2024-11-06,18951,Office Supplies
ORD08984,C0279,2024-07-11,38051,Office Supplies
ORD08985,C0146,2024-06-04,68784,Electronics
ORD08986,C0181,2024-05-18,59002,Electronics
ORD08987,C0215,2024-01-12,59467,Furniture
ORD08988,C0332,2025-10-26,10740,Furniture
ORD08989,C0308,2025-05-05,52915,Furniture
ORD08990,C0074,2024-08-25,52859,Office Supplies
ORD08991,C0055,2025-05-19,7099,Electronics
ORD08992,C0400,2024-05-14,41957,Electronics
ORD08993,C0094,2024-08-20,38037,Electronics
ORD08994,C0236,2025-10-31,60911,Office Supplies
ORD08995,C0495,2024-06-04,11456,Office Supplies
ORD08996,C0054,2025-04-13,8782,Electronics
ORD08997,C0187,2024-06-15,38725,Furniture
ORD08998,C0441,2025-09-28,52567,Electronics
ORD08999,C0319,2024-01-25,13397,Electronics
ORD09000,C0386,2025-04-28,16847,Furniture
ORD09001,C0088,2024-02-08,74797,Office Supplies
ORD09002,C0276,2024-10-22,3119,Electronics
ORD09003,C0228,2024-02-05,76363,Furniture
ORD09004,C0101,2024-04-03,47052,Electronics
ORD09005,C0060,2024-04-04,65202,Electronics
ORD09006,C0242,2025-06-19,55593,Office Supplies
ORD09007,C0094,2024-12-19,53706,Office Supplies
ORD09008,C0433,2024-04-02,49251,Furniture
ORD09009,C0124,2025-03-08,73794,Office Supplies
ORD09010,C0488,2025-02-12,36740,Office Supplies
ORD09011,C0198,2025-10-12,45312,Office Supplies
ORD09012,C0010,2024-10-18,43468,Furniture
ORD09013,C0295,2025-01-31,1689,Office Supplies
ORD09014,C0213,2024-06-12,68871,Furniture
ORD09015,C0117,2025-01-30,64938,Furniture
ORD09016,C0310,2024-06-23,74228,Office Supplies
ORD09017,C0412,2024-03-09,70283,Furniture
ORD09018,C0494,2024-03-19,10659,Office Supplies
ORD09019,C0104,2025-12-25,54850,Electronics
ORD09020,C0180,2024-10-22,26050,Electronics
ORD09021,C0120,2024-09-06,16413,Electronics
ORD09022,C0356,2024-05-24,65101,Office Supplies
ORD09023,C0027,2025-03-23,38475,Furniture
ORD09024,C0159,2025-05-06,70272,Electronics
ORD09025,C0460,2025-08-07,75286,Electronics
ORD09026,C0143,2025-08-15,63114,Office Supplies
ORD09027,C0366,2024-04-01,3372,Electronics
ORD09028,C0021,2024-08-02,30582,Furniture
ORD09029,C0301,2025-09-15,16155,Furniture
ORD09030,C0037,2025-06-09,44895,Office Supplies
ORD09031,C0001,2024-06-13,61663,Furniture
ORD09032,C0225,2024-02-23,57191,Furniture
ORD09033,C0145,2024-01-07,79318,Electronics
ORD09034,C0389,2024-01-31,42980,Furniture
ORD09035,C0226,2025-03-11,12376,Furniture
ORD09036,C0493,2024-01-13,51227,Office Supplies
ORD09037,C0380,2024-06-06,52353,Electronics
ORD09038,C0023,2024-12-18,38252,Electronics
ORD09039,C0286,2025-02-28,29164,Furniture
ORD09040,C0251,2024-10-14,6019,Office Supplies
ORD09041,C0258,2025-11-07,45212,Electronics
ORD09042,C0227,2024-11-10,35804,Furniture
ORD09043,C0149,2024-03-17,32916,Office Supplies
ORD09044,C0477,2025-07-12,18014,Furniture
ORD09045,C0277,2025-10-26,24723,Office Supplies
ORD09046,C0126,2025-11-07,47059,Furniture
ORD09047,C0075,2025-02-05,30893,Furniture
ORD09048,C0106,2024-09-08,71169,Electronics
ORD09049,C0435,2025-01-27,14120,Furniture
ORD09050,C0246,2025-09-24,79726,Office Supplies
ORD09051,C0289,2024-02-15,38019,Electronics
ORD09052,C0274,2025-12-11,12330,Electronics
ORD09053,C0006,2025-02-10,29275,Electronics
ORD09054,C0002,2024-11-18,79143,Office Supplies
ORD09055,C0378,2024-12-26,4662,Furniture
ORD09056,C0401,2025-02-16,17308,Furniture
ORD09057,C0003,2025-11-18,35451,Office Supplies
ORD09058,C0220,2025-06-02,62278,Electronics
ORD09059,C0442,2025-11-06,57843,Office Supplies
ORD09060,C0031,2025-05-07,32644,Electronics
ORD09061,C0285,2024-05-29,14991,Electronics
ORD09062,C0308,2024-07-05,7991,Electronics
ORD09063,C0319,2024-04-20,16279,Furniture
ORD09064,C0309,2025-06-22,79868,Electronics
ORD09065,C0060,2025-12-03,51048,Office Supplies
ORD09066,C0179,2024-01-24,76230,Office Supplies
ORD09067,C0431,2025-09-08,37627,Furniture
